number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
29,0.29505892425266517,399,0.11786203590523764,0.19947288299020532,0.4565445699174175,0.0006263998200844022,3,352,992.0,1632.0
855,0.2965352243313444,360,0.11666504864699036,0.25194783256426645,0.4696391554509393,0.00033703175175880994,3,608,1632.0,1888.0
331,0.2967147218914222,241,0.1094409192604072,0.1639304690004508,0.25041252956283655,0.0008522565310048826,3,864,1312.0,1248.0
2872,0.29677447675110774,283,0.10877236578721955,0.19109937212937034,0.22539757364712626,0.0006974704757466067,3,608,1376.0,544.0
19953,0.2969397328623605,250,0.10939440924523507,0.12807347175831504,0.28018880207686997,0.0007074184675555946,3,352,416.0,1952.0
20298,0.2972293693088442,323,0.16340123122312508,0.22329846553753144,0.4455843561767695,0.0003797404702143702,3,800,1376.0,1504.0
46,0.29747539097382086,398,0.11300780886147826,0.1660350394072673,0.4196403821856598,0.00039828091988593114,3,608,672.0,2144.0
5398,0.2975114466650013,339,0.10921100899738878,0.17230549124244315,0.35576076889761765,0.0004560052813581769,3,608,1376.0,1888.0
2494,0.29872672469572814,214,0.11608030529066563,0.13272212910521128,0.18976556239179915,0.0003219637014638136,3,864,1120.0,1952.0
807,0.2992196496344338,328,0.11957993055064756,0.23709127426131138,0.10055125712706357,0.00042069654533721123,3,416,1440.0,1568.0
4557,0.3000295828632636,262,0.1600223633327216,0.12503001444241718,0.2248107129765853,0.0005622869095102167,3,736,864.0,1440.0
287,0.3000731155469209,672,0.17299977435857167,0.13688013896418633,0.1666630956678699,0.00024300840750773767,3,672,992.0,1888.0
243,0.3007815877623805,288,0.11235493747427681,0.49818282401566427,0.45948084402211475,0.0006048350153324341,3,352,1312.0,1632.0
8,0.3018971623697282,620,0.3367438947721348,0.28768333135438307,,0.0002351361648811013,2,1504,480.0,
15492,0.302377093618618,351,0.14978345701070347,0.24638220278027545,0.16188715281617552,0.0005666466640793735,3,416,608.0,2016.0
22882,0.3026153962038424,452,0.11373130759922889,0.2356600259723097,0.4685883422915461,0.0007801479595450541,3,416,1312.0,1824.0
23782,0.3026500503104516,306,0.23647830779868298,0.1971018837908987,0.3093194615819159,0.0006489174009762047,3,480,1376.0,1632.0
5133,0.303180615609535,271,0.17541490026337705,0.21008590928399964,0.321591253355691,0.0007343427682934618,3,736,1440.0,1504.0
4717,0.30371383716909467,543,0.11435666948167951,0.15368593616794113,0.41660963345803925,0.0009345620834658251,3,416,1184.0,1888.0
5710,0.304047417657001,585,0.15324523987239552,0.15766963799545788,0.19264300790075178,0.0005489542000254734,3,480,1184.0,2080.0
4786,0.30578399353434316,366,0.17343189479327542,0.1499903256792869,0.19975569345041896,0.00048389031854395175,3,608,1248.0,1440.0
7,0.3058038749059432,638,0.1718863389630443,,,0.0003293810709191848,1,1120,,
