number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
19887,0.3986532642293474,579,0.1347370273943597,0.11169516157731953,0.4995468795632721,0.0006280207061731877,3,416,1120.0,1376.0
3511,0.39882696186683325,425,0.13210698202636728,0.130631478689626,0.11614980824447702,0.0005636151464804998,3,352,480.0,416.0
16316,0.39958669035659583,390,0.13104534765467815,0.3135070988421179,0.11092729659874204,0.0005908779934044165,3,480,992.0,1568.0
7957,0.4009066004915776,213,0.18940475018358685,0.12856958455054143,0.12653654199510153,0.000548511526520532,3,544,2144.0,2016.0
24,0.4010777966784614,281,0.1459845073079702,0.10026399105163399,,0.000408121322896188,2,1376,608.0,
3777,0.40124309386226575,321,0.1336550070186658,0.3173136242238517,0.3176948675496715,0.0007848522060882912,3,1568,992.0,1376.0
210,0.4031779802049877,420,0.15448427324332678,0.2035923276771194,0.16741398002697608,0.0007119698416546261,3,1120,1824.0,352.0
6048,0.40437175703111344,282,0.12008647484043596,0.20162510863871833,0.43452837299141106,0.000372738590458827,3,1120,2080.0,1696.0
15611,0.41142429632901273,430,0.116366729674082,0.11353332357388926,0.3026328184880915,0.0006605618313694379,3,352,992.0,1888.0
2599,0.4174616225382966,276,0.11929036830796481,0.1267840140921142,0.1417188540194961,0.0008425314592133756,3,800,1376.0,1952.0
4193,0.4182295209567666,322,0.1691436703005966,0.2593975762737778,0.13644234898431992,0.0008034443679044834,3,416,1440.0,544.0
22,0.4194692359008658,254,0.3548321380157571,0.10131806490088648,,0.0006802524644522886,2,1440,1824.0,
15078,0.42101299503271916,440,0.12847502141405598,0.10314561844149985,0.12890046048979661,0.0010674847247397034,3,480,544.0,1568.0
602,0.4256046730691837,191,0.17835331061489623,0.11817473406724481,0.459499357276629,0.0003980769314567549,3,1120,672.0,1632.0
5309,0.4317141996336118,400,0.14428696528506443,0.16792613538475393,0.39372455654984306,0.000307743864407161,3,1376,1184.0,1888.0
200,0.4324902150830062,454,0.10704379552873301,0.23925722679215883,0.3528383779873395,0.0005123477024328367,3,1504,800.0,1632.0
3659,0.4370991055878177,204,0.12753248664613923,0.1584197667600452,0.3932970616661949,0.0007063614995179511,3,1312,480.0,1760.0
12918,0.4392885636987844,435,0.10811873676717051,0.12464863955380799,0.17634614616949562,0.0006454106541592478,3,352,544.0,1632.0
36,0.45955430700685174,67,0.20293176141794284,0.15829542452315973,0.49781013250949363,0.0004009826552041318,3,1120,672.0,1568.0
120,0.459589800500556,66,0.10001733086720184,0.23197604516493406,0.49619879203470524,0.0003201912798107152,3,1120,1824.0,1696.0
4,0.462248345060012,391,0.36025334658502717,0.13809352226098542,,0.0023087285462860094,2,416,1120.0,
1274,0.466221483495611,202,0.14401903435075386,0.10256222428547568,0.33165635155973155,0.0007320910382255936,3,1312,480.0,1248.0
11642,0.4785975748895356,162,0.1029450358343405,0.13533820338371444,0.12035136959561311,0.0003502123437139229,3,1376,1760.0,1952.0
123,0.47985782940946087,53,0.12357580360277613,0.14871435843733755,0.4997784504301322,0.0004891496623263187,3,1056,1888.0,1952.0
110,0.48058288601386095,51,0.12288103714611907,0.15142057302390993,0.4972176379521794,0.00032316338179757875,3,1184,1888.0,1760.0
4960,0.48078196286560443,370,0.12373210236855979,0.21832294443796832,0.4598501882049533,0.000438147469077546,3,1184,1312.0,1952.0
307,0.4828124006271133,51,0.13478347120728035,0.34014184402327735,0.24158362660537133,0.0008061813420459551,3,608,1248.0,1696.0
14,0.48415891783715576,63,0.19814281307101303,0.18024629172369885,0.3635790292934195,0.0006279785042955504,3,480,864.0,1824.0
373,0.48595253879163497,373,0.10853848743600829,0.15001251326314727,0.45954339439259473,0.0006488875712361864,3,352,352.0,1760.0
266,0.49754074181745533,59,0.12265794447945322,0.18174944367126705,0.41397661125477486,0.0005040156267147814,3,1120,672.0,1824.0
27,0.49777131901573335,62,0.13584493844099133,0.2705644652580972,,0.00034100816400416324,2,1120,1568.0,
41,0.49848631686734934,403,0.12804017865469128,0.13554563267458228,0.15128951389632112,0.000617809991926944,3,736,736.0,928.0
6,0.5010447683434197,480,0.34569632768973957,,,0.001029555998889665,1,544,,
47,0.5034611206679148,53,0.10942329860300214,0.32524473134981746,,0.0003191538276957824,2,1504,1760.0,
1611,0.5076270840628506,86,0.17798596497545596,0.11261160429408608,0.4658406469280733,0.00025108933009698145,3,1440,672.0,1824.0
251,0.5092568390789249,52,0.10876882400118985,0.1691651881839218,0.4579019283490693,0.0003468060363115461,3,1120,1888.0,1632.0
50,0.5112543023465723,51,0.11137724762655013,0.18028273342967918,0.4813492589132881,0.0003059784088573074,3,1184,1824.0,1632.0
304,0.5166918068427825,51,0.13381156626181498,0.3395546282867049,,0.0007835067211563648,2,1120,1888.0,
455,0.5237809969742672,50,0.30797413512510735,0.11854897727333691,0.3012914174314966,0.00065628430285308,3,352,992.0,1824.0
191,0.5262185248708052,65,0.10546845666763753,0.22496681465112345,0.4595061922536168,0.0003574485020545405,3,1376,1568.0,1568.0
252,0.5593451336000144,59,0.10989161055847113,0.12355648715896692,0.46753176390408246,0.00036417832505262435,3,1184,1888.0,1632.0
170,0.5662835776186549,50,0.1121018130111113,0.16934035420308777,0.47160416687882734,0.00038993822668536817,3,1184,1888.0,1632.0
253,0.5823395648753541,50,0.3646339092478025,0.17335793810347816,0.46317884001958015,0.00034915197124138974,3,1184,1888.0,1632.0
3,0.5929355607105928,439,0.10120920559597946,0.10446393176729425,0.1889697081320685,0.0010692602271085109,3,1952,1632.0,1952.0
1,0.6930318950405436,145,0.10988401807892188,,,0.00012465986901202434,1,736,,
7,0.9053281761589548,347,0.23694789076153583,0.4362837050528402,0.1030122944515016,0.003742848264439152,3,1824,1248.0,1696.0
10,17653.460711604002,162,0.10808106561255482,0.19285263719693294,0.20756529709174226,0.011115359010830885,3,2144,1184.0,992.0
