number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
21,0.00013624645386395667,688,0.11152512632823713,0.3326393819008222,,0.00028780273474785537,2,1056,672.0,
212,0.00013654843060066922,235,0.14452998255176056,0.3002469675344608,,0.00024518033919853483,2,1888,672.0,
65,0.00013670598491444252,382,0.1442109599205112,0.4215628666266881,,0.0002293722296135559,2,1888,992.0,
247,0.00013784278780804016,456,0.12216327259038769,0.19270788106645267,,0.00023010310530714414,2,1696,992.0,
74,0.00013840987909740458,282,0.17154114788737165,0.29615164229456764,,0.00034295617132519817,2,1824,672.0,
147,0.00013975733478825228,251,0.1065117591619904,0.21933880558993663,,0.0003920707448979496,2,2080,736.0,
3149,0.00013978315303878237,595,0.10211243741101167,0.11400966638292463,,0.00014545135244875657,2,1888,1184.0,
777,0.00013996274186259445,181,0.11448719958896805,0.20448997720751907,,0.00024672530285376436,2,1952,864.0,
25,0.00014372635293208685,184,0.10049238094469641,0.3506542145536151,,0.000264850611960438,2,1056,672.0,
9,0.0001443254766248477,448,0.18864524011638173,,,4.7856476338319555e-05,1,1248,,
1183,0.00014534338649051885,620,0.10739255496756966,0.1436340260564013,,0.0001357212728969728,2,1760,1376.0,
20,0.00014585030730813743,237,0.31818741024805147,0.33109616982442014,,0.00022510968131182388,2,992,736.0,
10,0.00014693263534960958,510,0.30055819404378004,0.43636938642614037,0.10671775211156223,1.1594025947846114e-05,3,672,1568.0,1632.0
7,0.0001491576651460491,161,0.19347299301768023,,,6.224643322995724e-05,1,992,,
354,0.00014970575721235947,394,0.12764746384905834,0.27385419379969084,,0.00034250951128052753,2,1824,1952.0,
227,0.00015161400660872458,434,0.12672109001155588,0.26937944502971706,,0.00042810788404268536,2,1184,736.0,
15,0.0001561341213043003,444,0.3303795056501922,,,1.0413534633683365e-05,1,800,,
5,0.00015743145437833542,430,0.2711762491843126,0.3085495792472734,,0.000142665593936132,2,352,1888.0,
463,0.00016134974430315197,666,0.1703664757791468,0.18753515738951607,0.42934920159398365,0.00045692970773747926,3,1760,864.0,1248.0
202,0.00017053585446168048,284,0.16402356851062525,0.2087899174020277,,0.00018898525873798524,2,2016,864.0,
81,0.0001743593185286348,364,0.1558971912862897,0.32011762067080535,,0.0003733532477469942,2,2144,672.0,
1592,0.0001869659931495941,426,0.10780696682892703,0.18211430266558842,,0.00017654767519009374,2,1568,1248.0,
997,0.0001990960646556535,416,0.12190191133014164,0.134787364099138,,0.00015767683628070507,2,1504,1440.0,
70,0.00020209954600431957,309,0.17436599000326686,0.29392693759326793,,0.00025042052178181524,2,1888,672.0,
383,0.00020383130298190128,270,0.16334215675480093,0.22347282800055185,,0.00026969730861619163,2,1824,992.0,
3340,0.00025521744343374547,552,0.10343594919290239,0.12416803567517179,,0.00018589652357900116,2,1824,1376.0,
1145,0.0003137579774678064,416,0.11379060551112691,0.14812955254684235,,0.00016091663980608538,2,1568,1312.0,
2,0.00042245714478970816,616,0.23369639773934944,,,0.005985205196414135,1,1376,,
18,0.0005368857964640483,696,0.32112911753217643,0.3034978175972769,0.13594417076708334,0.00034438921288729206,3,2144,736.0,2144.0
13,0.0006852472336807599,382,0.2273464097435566,0.262310055220367,0.2665609785807272,0.0011904121139905857,3,1568,1248.0,1632.0
6,0.04881759472191334,516,0.1379609571292398,0.42993393220425863,0.4792210697343989,0.013079302330933,3,1568,352.0,672.0
4,5.635536623001099,299,0.15204124380981035,0.44753852225616714,,0.03680061707365199,2,352,864.0,
1,80.43958358764648,598,0.2746575806034746,0.1707873031014237,0.471542357256276,0.01782099459345911,3,1248,416.0,1440.0
0,946748.975,623,0.17978789869052725,0.45608836223175386,0.3484648143090004,0.022504343536322934,3,1312,2144.0,544.0
3,385939065.6,569,0.15036249458372794,0.42519795607877037,0.41139768803925253,0.031242768863860147,3,1824,1696.0,1888.0
