number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
2565,0.4231764587763927,547,0.1534585724835649,0.10721871591887495,,0.000979297653308617,2,1376,1504.0,
546,0.4240021512785666,648,0.1802412553659395,0.13418683211220864,,0.0006723013506669987,2,1376,1824.0,
2408,0.4242604656579476,458,0.14251327655881835,0.19793993054774314,,0.0008934657459446331,2,1504,1376.0,
73,0.4246221430258693,329,0.4513532257328199,0.2382953017696131,,0.000543461083471357,2,736,1440.0,
1029,0.42481254190938433,132,0.25634735640205814,0.24301397550736428,,0.0005053909779236848,2,1248,1440.0,
3194,0.4253441087563271,646,0.21257008329446905,0.21619935970439963,,0.000411640606926078,2,1312,1696.0,
9369,0.4254230126498694,396,0.1396776748840655,0.13113626744183332,,0.0008450628508757606,2,1504,2144.0,
81,0.4255579927947804,451,0.433613058609098,0.3094598084065144,,0.0003438000285576735,2,672,1824.0,
1008,0.4256122683657122,461,0.158966788053172,0.17687393688097547,,0.0009281487460797264,2,1376,1312.0,
8346,0.42588356267619426,421,0.13230864229016814,0.2527716290666792,,0.0004433907464560615,2,1568,2016.0,
2199,0.426012956376193,570,0.14761616715046075,0.3502762532188821,,0.0006811406202659315,2,1440,1952.0,
24,0.4261966040536074,686,0.30203758871820796,0.2911388637554825,,0.0006823534975158311,2,608,928.0,
4767,0.42634476618002465,668,0.19543130699974096,0.20859279097375277,,0.0004068844391157071,2,2016,2080.0,
10306,0.42727427672532275,561,0.18714207688769138,0.2189928160982287,,0.000636861614594835,2,1504,2144.0,
49,0.4273144019920063,363,0.1036750173963836,0.16045027732620828,,0.00014399870489125146,2,1824,1632.0,
9248,0.4277509950885027,583,0.1397586671335052,0.10584933074101247,,0.0006000625344861927,2,1504,1696.0,
5811,0.4279439262312442,574,0.15681046313639324,0.2939740282699555,,0.0005063674586580437,2,1376,1568.0,
3719,0.42905667857911456,559,0.10485795063637142,0.13565128557119874,,0.0009282824191942091,2,1184,1696.0,
3293,0.429158007873374,577,0.15643038843546198,0.20656834135356927,,0.00047320938957749525,2,2144,1824.0,
32,0.42968282348633524,614,0.4349570199045673,0.34022396481175055,,0.000319519438628401,2,1056,2080.0,
287,0.42968807958254257,383,0.15913871267995497,0.2610076029162995,,0.00034920313185364576,2,992,1760.0,
11870,0.4298979089723758,388,0.15553822984191681,0.1357136967387611,,0.001181879294521475,2,1440,1248.0,
337,0.4307565271572959,542,0.26658191187403973,0.10652469654728958,,0.0004533570685499625,2,1248,1696.0,
2315,0.43083813187852854,620,0.25233573516151414,0.11892569871939268,,0.0005972175883378911,2,1120,1568.0,
1664,0.43096122371012835,410,0.22725815857972767,0.12402024230518358,,0.0004744373247908012,2,1376,1952.0,
83,0.43113843175653166,420,0.4325810560389747,0.29020624030648184,,0.0007967345895442594,2,800,1952.0,
456,0.4317245775713235,438,0.10953608962958952,0.3881616034522784,,0.0008628846876055492,2,1376,928.0,
5080,0.43200844106404607,488,0.10793036465327527,0.120713182115076,,0.0005956721496094409,2,1312,1504.0,
6272,0.43277405282925696,634,0.1435414504326853,0.10333989990581019,,0.0005921136102983945,2,1312,1824.0,
2288,0.4330098973157173,396,0.22262133869787168,0.22570038474607643,0.21792656255331663,0.000751810601521867,3,1760,1888.0,1568.0
91,0.4332764474534977,479,0.40059811445397675,0.3253194052443993,,0.0006027603459954826,2,992,1568.0,
27,0.4345855855173237,549,0.42719693568257605,0.28107072527121046,,0.0005084355326706002,2,1056,1504.0,
5879,0.4346680584060158,466,0.15300686264855395,0.31650524036468175,,0.0008869561948871598,2,1632,1760.0,
2171,0.43538990791980486,378,0.10974673107452702,0.2737043074781155,,0.0003394772562067355,2,1696,1824.0,
543,0.4354202726562144,642,0.19179870360109552,0.1243788430268898,,0.0008475061740673461,2,1440,1952.0,
2646,0.4358422423427678,377,0.13320112041475415,0.20395958422678923,,0.00042498906225781687,2,1248,1888.0,
11941,0.4362366950079791,671,0.20465779944114618,0.29691429447415807,,0.0008477882673843181,2,1440,1888.0,
372,0.4364505987759737,667,0.16349771200124252,0.3014444806949445,,0.00034706520055520626,2,1312,2080.0,
69,0.43680392563426723,697,0.40368375969678927,0.31523845240963966,,0.0008593284201118996,2,416,1184.0,
7623,0.4376633476013883,663,0.12603757095820012,0.1331311443124471,,0.0009244926528399611,2,1312,1824.0,
5560,0.43831999650850617,645,0.2301154023423962,0.19183190387224594,,0.0007737623517882629,2,1248,1952.0,
760,0.4384030199890175,370,0.18021750719664878,0.30994893344416596,,0.0006437096269009581,2,1376,1760.0,
4895,0.43891853476170395,524,0.14874165416821133,0.11347529950723885,,0.0008943499615752206,2,1312,1184.0,
8092,0.44043184753697395,451,0.17248132505440847,0.4555038607077197,,0.0005504159400798848,2,1440,1760.0,
25,0.4411104173559559,547,0.49895783660183607,0.2829059137296102,,0.000561741051717191,2,672,1056.0,
899,0.4412526024508595,469,0.28062936031130953,0.3897862291209158,,0.00035322565976408455,2,1504,2080.0,
415,0.44142544662990424,476,0.1559988063574441,0.32349804950623434,,0.0007783000979984772,2,1120,1440.0,
68,0.44279634509344085,330,0.4130886946107069,0.36203773959822466,,0.00043841257317786813,2,416,2080.0,
2308,0.4442185092203521,393,0.13515591954736386,0.37815896890531536,,0.0005010033488165174,2,1440,1632.0,
381,0.4484789355339557,427,0.13699077311019858,0.28601613011135507,,0.0010217951171672013,2,1312,2080.0,
647,0.44890762844993737,613,0.11503916882238263,0.11159902599784532,,0.0007695147910452188,2,1440,1184.0,
125,0.44902361138664615,370,0.11588381519514696,0.3491224557324248,,0.000603606027227448,2,1248,2016.0,
10,0.45201843161319505,488,0.23189180742567272,,,0.00021965170086949513,1,2016,,
7659,0.45228890215012857,527,0.15468959227408127,0.12971709028660847,,0.0012353234008626306,2,1248,1696.0,
4103,0.4525939411140785,623,0.15637294125418313,0.14738808306703707,,0.0005140131984654256,2,1440,1824.0,
3,0.455203154168397,564,0.21740613222619853,,,1.1273255785514243e-05,1,1184,,
23,0.4560058080069636,416,0.46341148375544045,0.13071085751846478,0.13604759368004235,0.0006673752613043124,3,608,864.0,2016.0
22,0.4567824513552455,543,0.4823099899632531,0.13191182163646464,0.1815378123149866,0.0008153057743539071,3,1568,2144.0,992.0
10618,0.4582755370421977,603,0.1259737294472139,0.12006341744124853,0.3600642473674708,0.0004833624530390056,3,1312,2144.0,864.0
1912,0.460075066285859,338,0.19982727935152997,0.1144130227547921,,0.0006560732255453535,2,1312,1440.0,
20,0.46085294177435915,264,0.1399337693101504,0.12857750418093525,,0.001961363870302476,2,864,800.0,
7347,0.46140326435680573,353,0.14620202667047955,0.27051115308020496,,0.0005624234494706323,2,1440,2144.0,
21,0.46358409841333387,275,0.1375833037606816,0.12926197138720774,0.18344334937918638,0.0016842678993413342,3,928,800.0,928.0
645,0.47362134097965214,656,0.1251473344209091,0.16801715786187502,,0.0007763543868301471,2,1504,1888.0,
12,0.5127110195210135,152,0.13507076456116993,,,0.0023016356869170907,1,2144,,
1,0.5337241008948214,593,0.3931844361821263,,,0.012328950762467995,1,1504,,
9,0.6275887634494494,439,0.26946743963766984,,,0.019924138125122646,1,1248,,
4,2.3539806007373625,132,0.1132077915904655,0.18339427947497092,,0.01676408134493143,2,1504,224.0,
5,3.2068361044209017,650,0.11498887904540386,0.2557075638642633,,0.010107911440984602,2,2144,864.0,
0,10.747441627758677,442,0.2596454462245138,0.15070961131122312,,0.03071451034694369,2,2080,1760.0,
2,2032261.5809822606,211,0.16633800016899852,0.18997567888626818,0.10370162122341371,0.039799261475056934,3,736,224.0,1440.0
